time_s,x_hat_m,y_hat_m,theta_hat_rad
4.5521,0.491396953263605,0.0090978891432413,-0.0799993947935402
4.5616,0.492312442500202,0.00915627872882873,-0.0796061545122641
4.5822,0.49420736003639,0.00913836059696725,-0.0800901733275989
4.583,0.494338219309213,0.00925806376397659,-0.0790156164897354
4.5919,0.495196560524471,0.00931888795323913,-0.0786006823001083
4.6134,0.49716782841154,0.00929487587835966,-0.0791743475865362
4.6144,0.497312594931118,0.00941268697373658,-0.0781239509821683
4.6217,0.498025445700931,0.00948580615980143,-0.0775798706552354
4.6451,0.500164597342837,0.00945110475573836,-0.0783025725440505
4.6459,0.500291965945229,0.0095712610017175,-0.0772284777498041
4.6518,0.500883835308966,0.00965533136520099,-0.0765633994896702
4.676,0.503097310995504,0.00961886570950704,-0.0773340149128347
4.6771,0.503249386396063,0.00973767923429555,-0.0762796515107135
4.6816,0.503713590836992,0.00983122889641965,-0.0755095488365366
4.6919,0.504695204478823,0.00988593559814571,-0.0752035283462717
4.7032,0.50576245232968,0.00993493051446317,-0.0749736691330981
4.7118,0.506588151385232,0.0100016660088927,-0.0745330630265843
4.7216,0.507521453132519,0.0100611133616345,-0.074184747269493
4.7318,0.5084914349696,0.0101182966942911,-0.0738668659260868
4.7415,0.509418071531466,0.010178882074142,-0.0735095889392709
4.7523,0.510442707209227,0.0102334351098946,-0.0732327701106028
4.7617,0.511342319919301,0.0102978881839097,-0.0728398951388901
4.7718,0.512304290775957,0.0103585661392059,-0.0724992899140904
4.7826,0.513328374194504,0.0104159650589303,-0.072206865536353
4.8002,0.514951286799476,0.0104314817274953,-0.072450233698526
4.8015,0.515123688765731,0.0105498134903677,-0.0714063511189447
4.8118,0.516103346397829,0.010610276477039,-0.0710848543707381
4.8313,0.517896089104408,0.010615466379184,-0.0714811532642313
4.8324,0.518050370353122,0.0107358562121588,-0.0704164587326904
4.8416,0.518932001886785,0.0108047853612154,-0.0700021212473127
4.8629,0.520884041026404,0.0108013463330148,-0.0705378228056091
4.8638,0.521017397874336,0.0109241333355442,-0.0694510503545056
4.8717,0.521781014279317,0.0110027190788972,-0.0689279652756597
4.8941,0.523828366423064,0.0109954390506495,-0.0695466552472901
4.8953,0.523984825051022,0.011116684047445,-0.068485003258809
4.9017,0.524614156945336,0.0112045179700038,-0.0678481301442497
4.9253,0.526768521134785,0.0111917809915851,-0.0685663510640865
4.926,0.526879944493517,0.0113165174053082,-0.06746253052365
4.9317,0.527444742562048,0.011409572386649,-0.0667678448239926
4.9565,0.529700947581367,0.0113926569565309,-0.0675796967214769
4.9573,0.52981517632276,0.0115173694206238,-0.0664836026494739
4.9615,0.530242079571694,0.0116193695630992,-0.065675766839264
4.9719,0.531224101442704,0.0116850644786524,-0.0653646387146416
4.987,0.532620149574956,0.0117246522860775,-0.0654239566942877
4.9918,0.533099036953816,0.0118231603787713,-0.0646677925754768
5.0016,0.534026964396364,0.011893361607208,-0.0643075154973526
5.0118,0.534989043892328,0.0119615909859069,-0.0639800594600617
5.0216,0.535913799314482,0.0120332453189836,-0.0636142328438071
5.0328,0.536961662764425,0.0120981318745405,-0.0633540795428185
5.0417,0.5378037895026,0.0121764062999858,-0.0629091534290998
5.0517,0.53874434885664,0.012248979482827,-0.0625510504878042
5.0616,0.539674953376661,0.012321189591448,-0.0621965866524559
5.0718,0.540631507591148,0.0123911436872395,-0.0618747294627619
5.0815,0.541543306801835,0.0124645224417066,-0.0615098927370516
5.0916,0.542490634596522,0.0125361455798236,-0.0611763203970262
5.1015,0.54341981350113,0.0126091512509171,-0.060827301366484
5.1116,0.544365482630009,0.0126824315268213,-0.0604862902262455
5.1295,0.546001074432461,0.0127169666085119,-0.060747515868002
5.1317,0.546239134262369,0.0128360062021802,-0.0597520043475288
5.1438,0.547365349257908,0.0129031559119591,-0.0595399083474407
5.1611,0.54894899667535,0.0129434721315554,-0.0597439557142081
5.1619,0.549063460085384,0.0130686180127787,-0.0586504141046138
5.1718,0.549994798347725,0.013145606480816,-0.0582875937939697
5.1927,0.551897434976073,0.0131677282125833,-0.0587947599994272
5.1937,0.552023843805012,0.0132917435837795,-0.0577235421334489
5.2017,0.552781934782594,0.0133788672024292,-0.0572163628581477
5.2241,0.554816560514147,0.0133957838230015,-0.0578418816665742
5.2249,0.55492478841139,0.0135221477131425,-0.0567452129205167
5.2318,0.555586729282266,0.0136175915103819,-0.0561319569935596
5.255,0.557694422510187,0.0136343333866193,-0.0568067874509715
5.256,0.557822752669554,0.0137590356356776,-0.0557318282916852
5.2617,0.558380262673258,0.0138587655166689,-0.0550418572696793
5.2873,0.560703496255839,0.0138650969921018,-0.0559161622116252
5.2881,0.560814557176744,0.0139913156571245,-0.054821563242365
5.2918,0.561194891229093,0.014101173342301,-0.0539724104819572
5.3017,0.562139648826321,0.014180285355763,-0.0536228860735077
5.3179,0.563642264643528,0.0142314368980982,-0.0537636612920555
5.3214,0.564015437034658,0.0143431238115912,-0.0528874085823734
5.3316,0.564991135083402,0.0144232554199736,-0.0525464309080188
5.349,0.566603977175541,0.0144701368935174,-0.0527831747083153
5.3546,0.567162237462692,0.0145715992792903,-0.0520818745915626
5.3617,0.567858132786807,0.0146658585365926,-0.0515035367345545
5.3805,0.569592226869207,0.0147079174714143,-0.0518547586590548
5.3814,0.569729855779295,0.0148303606735535,-0.0507890353832782
5.4119,0.572517011628288,0.0148259079768291,-0.0520262508009949
5.4127,0.572649228150606,0.0149544176006828,-0.0509025703332745
5.4219,0.573537201904792,0.0150427849922488,-0.0504654821664979
5.4428,0.575460462333457,0.0150798301975386,-0.0509605084202239
5.4438,0.575609687390941,0.015203694267027,-0.0498860120106984
5.4516,0.576371858995647,0.0152961986436753,-0.0493624848325294
5.4618,0.577346867564449,0.0153793221603357,-0.0490242309812877
5.4715,0.578275448143369,0.0154644383889129,-0.0486510774683859
5.482,0.579274233539172,0.0155463838071991,-0.0483425754857504
5.5051,0.581385990215454,0.0155784280055518,-0.0490122751219988
5.5062,0.581534158021942,0.0157033926964053,-0.0479381543045312
5.5116,0.582075259821366,0.0158079841623091,-0.0472214493432536
5.5513,0.585690147383428,0.0157737513179852,-0.0491975287590752
5.5522,0.58583027596956,0.0159011710108085,-0.0480892907266807
5.5647,0.587005996579761,0.0159796067180123,-0.047901864220082
5.5821,0.588608313523232,0.0160394155044483,-0.0480922162917168
5.5831,0.58875178894797,0.0161670405776788,-0.046987742277201
5.5916,0.589572186451476,0.0162628452287592,-0.0464831293089582
5.6144,0.591655293186706,0.0163025136465869,-0.0471038116702619
5.6153,0.591784918364558,0.0164298754271177,-0.0459986517912743
5.6217,0.592414936388072,0.0165330049024766,-0.0453437735886931
5.6452,0.594558671785106,0.0165695291803611,-0.0460427395083536
5.6462,0.594695097350479,0.0166940385316464,-0.044967038208288
5.6514,0.595215417780046,0.0168006175327336,-0.0442329651232295
5.6766,0.597507930628916,0.0168315428413648,-0.0450782828161658
5.6774,0.597623772211987,0.0169573995316964,-0.0439819977121279
5.6818,0.598073316945519,0.0170684984596609,-0.0431737363427211
5.7065,0.600324427166957,0.0171046685262027,-0.0439672199914096
5.7075,0.600461626898497,0.0172298899071487,-0.0428825870820099
5.7115,0.600878732151044,0.0173408994955345,-0.0420569731169257
5.7217,0.601851885491585,0.0174273100448068,-0.041739782306122
5.7383,0.603388220381327,0.0174910631670836,-0.0419294529932948
5.7417,0.603746919828448,0.0176025968169782,-0.0410738920401733
5.7515,0.604680338368483,0.0176904857965922,-0.0407321900447961
5.7699,0.606374271152021,0.0177492034985794,-0.0410651865050562
5.7719,0.606609197324355,0.0178673529876481,-0.0400842881922195
5.7818,0.607556724932023,0.0179588709663672,-0.0397187561382967
5.8007,0.609302664032548,0.018021513379516,-0.040050984889802
5.8018,0.609464641201387,0.0181443864598754,-0.0389814279621285
5.8116,0.610409058595379,0.0182357143615777,-0.0386173987503561
5.832,0.612288905849749,0.0182920709310203,-0.0390949461402546
5.8328,0.612418992680043,0.0184140093463334,-0.0380209284616486
5.8419,0.613294951148584,0.018507985724427,-0.0376074986791751
5.8665,0.615541259234033,0.0185537289125901,-0.0384092341853705
5.8673,0.615664105987448,0.0186781772212306,-0.0373154152612649
5.8715,0.616102348447399,0.0187902707710505,-0.0364982631396652
5.8817,0.617078611333117,0.0188836468012681,-0.0361551732571129
5.8982,0.618611110177269,0.0189578551798532,-0.0363108600384238
5.9018,0.618992063195771,0.0190712927713036,-0.035454709222549
5.9115,0.619919963458105,0.0191641869807864,-0.0350990468462355
5.9299,0.621615507620896,0.0192315818975203,-0.0354303483537988
5.9314,0.62180325713371,0.0193501267353569,-0.0344239974688988
5.9417,0.62278223636031,0.0194429899229072,-0.0341085214852
5.9614,0.624591994266632,0.0195102326178616,-0.0345245943023859
5.9624,0.624734758210492,0.019633108592572,-0.0334539390946899
5.9717,0.625625222920444,0.0197316521288137,-0.0330415550881202
5.993,0.627576453055496,0.0197969900691886,-0.0335775439856355
5.9937,0.627688991826438,0.0199202902560402,-0.0324889706499852
6.0017,0.628460091861649,0.0200214016075208,-0.0319916020762036
6.0237,0.630471244760934,0.0200848030150442,-0.0326017415399182
6.0247,0.630607026563071,0.0202055160851547,-0.0315542280951546
6.0316,0.631278275851563,0.0203093197112733,-0.0309788984753569
6.0665,0.634449520126879,0.0203451260933973,-0.0325643312134923
6.0673,0.63457032294843,0.0204733307899205,-0.0314382101488296
6.0719,0.63504172454031,0.020589106477352,-0.030628303561284
6.0816,0.635971099960692,0.0206891803369243,-0.0302439040963969
6.0918,0.636944413485391,0.0207871104941446,-0.0299094211394396
6.1016,0.63788057554849,0.020885776295281,-0.0295487673130379
6.1118,0.638850928628226,0.0209839499371382,-0.0292181275444481
6.1214,0.639767622092493,0.0210841428104544,-0.0288378481405592
6.1452,0.641941000029438,0.0211523166655638,-0.0295605454061842
6.146,0.642062470757235,0.0212784068228909,-0.0284525695182481
6.1518,0.642640856484183,0.0213908971643389,-0.0277497656186752
6.1762,0.64487049797141,0.0214613411565861,-0.028506312055167
6.1772,0.64500960182699,0.021585835822098,-0.0274246293083667
6.1816,0.64546219624394,0.0216999105661304,-0.0266312822930667
6.1918,0.64643396061132,0.0217997986615415,-0.0263079047261867
6.2016,0.647368538465559,0.0219004848167488,-0.0259566800456636
6.2118,0.648338235559323,0.0220012629109239,-0.0256310783585627
6.2216,0.649271974197673,0.0221041209091866,-0.0252655820896772
6.2389,0.650870469447054,0.0221927282141263,-0.0254811667062645
6.2416,0.65116893297198,0.0223138158070399,-0.024530209111905
6.2524,0.652195262322377,0.0224174544290866,-0.0242257213426245
6.2701,0.653830526625879,0.0225075968691408,-0.0244661392804322
6.2717,0.654028583147715,0.0226294135499982,-0.0234454787717281
6.2842,0.655201444383429,0.0227285773843326,-0.0232970348615139
6.3006,0.656714384637538,0.0228217289939397,-0.023446359522581
6.3014,0.656836848282173,0.0229459147759356,-0.0223585377533421
6.3117,0.657814317103075,0.0230522501212633,-0.022020037571523
6.3323,0.659703665091692,0.0231421319989861,-0.0224779661114688
6.3334,0.659855110451347,0.02326856026382,-0.0213893099116271
6.3416,0.660649692071902,0.0233807909500473,-0.0208731777335484
6.3679,0.66304890153332,0.0234635642102192,-0.0217758586655981
6.3687,0.663167791823202,0.0235907923503756,-0.0206648718536139
6.3718,0.663502154383177,0.0237119542057619,-0.0197522101071942
6.3816,0.664438028987664,0.0238223449736879,-0.0193679342590839
6.3992,0.666065680606916,0.0239190856752079,-0.0196144014275596
6.4015,0.666328725818337,0.0240410922668006,-0.0186455985928693
6.4117,0.667303082318224,0.024151501782775,-0.0182955711322971
6.4303,0.669021841262733,0.0242512988753868,-0.0185951274542328
6.4316,0.669198512147565,0.0243773225565163,-0.0175267043073175
6.4416,0.670157472054738,0.0244897143317629,-0.0171548516683531
6.4617,0.672008693866767,0.0245879437463838,-0.0175862870883278
6.4625,0.672135466272144,0.0247124626463521,-0.0165018025948618
6.4718,0.673026880465976,0.0248245512096264,-0.0160964325349542
6.4966,0.675290124486932,0.024918476431261,-0.0169024116449175
6.4977,0.675435487865571,0.0250458874895433,-0.015815546561553
6.5017,0.675852214164485,0.0251685574008558,-0.0149645266702992
6.5118,0.676819109682269,0.0252835533264793,-0.0145991100019749
6.5277,0.678301344454251,0.025392668544491,-0.0146869776405387
6.5318,0.678731024416626,0.0255157892398957,-0.0138417980940567
6.5416,0.67967191114865,0.025631831166539,-0.0134558041158228
6.5593,0.681311310124687,0.0257396950536129,-0.0136959648912384
6.5616,0.681575414765314,0.0258632776939612,-0.0127276165577341
6.5717,0.682540572858172,0.0259778524306986,-0.0123861569582205
6.5969,0.684841699064771,0.0260809909449314,-0.013213462798674
6.5978,0.684970401378256,0.0262104128751937,-0.0121002192837981
6.6016,0.685370695018017,0.0263357465765612,-0.0112258143735535
6.6117,0.686339289666113,0.0264548352911521,-0.0108568396581544
6.6283,0.687883309681986,0.0265683354055396,-0.0110065825717846
6.6318,0.688258415736896,0.02669152009514,-0.0101338493693672
6.6444,0.689446972803456,0.02680651373061,-0.00999210242433193
6.6596,0.690860121713749,0.0269197062094148,-0.0100574692197278
6.6614,0.691078756477573,0.0270427077328802,-0.00906860666213354
6.6718,0.692070310519967,0.02715975757625,-0.00876008232711078
6.6907,0.693814366329239,0.0272731930330328,-0.0091097851641645
6.6917,0.693962394185274,0.0273982890977142,-0.00804637452354333
6.7016,0.694914799494991,0.0275175256945222,-0.00769018725383344
6.7223,0.696824692551895,0.0276313570463673,-0.00818611275012937
6.7231,0.696957089450546,0.0277557825504218,-0.00711582597457531
6.7317,0.697792097800572,0.0278730690438649,-0.00668958433359382
6.7533,0.699779340723623,0.0279848135152866,-0.00729005552174735
6.7542,0.699916232233025,0.0281075659261506,-0.00624498516717862
6.7616,0.700640720034554,0.0282256659594399,-0.00572932191281598
6.7848,0.702769240216985,0.0283395843879946,-0.0064492733095585
6.7856,0.702898318151242,0.0284632928614203,-0.00538988770844132
6.793,0.703626593088162,0.0285828886925744,-0.00486659874108108
6.8159,0.705732158752909,0.0286985572280529,-0.00556449648321053
6.8169,0.705879222897037,0.028820377232562,-0.00453880473485399
6.8216,0.706366011225835,0.0289377226598368,-0.00383549886259194
6.8497,0.708931323428867,0.0290502764532508,-0.00498248771192726
6.8505,0.709054424593239,0.0291709889853033,-0.00395402605465816
6.8516,0.709218345208816,0.0292901912799855,-0.00296087581532344
6.8615,0.710174247279772,0.0294077980750591,-0.00266570523352113
6.8789,0.711796151421395,0.0295256693486511,-0.0029556207892516
6.8815,0.712099288256848,0.0296454048586744,-0.00207428762131566
6.8918,0.713094794456407,0.0297642594428104,-0.00180581156236401
6.9097,0.714760349333024,0.0298839573056935,-0.00213088804449717
6.9117,0.715004271673751,0.0300025672338619,-0.00121522992450941
6.9214,0.715940388809285,0.0301198479282171,-0.000921490222604538
6.9419,0.717831938752369,0.0302390598329077,-0.00147105119588817
6.9427,0.717964188463626,0.0303581928882382,-0.00045808373722722
6.9517,0.718836019990799,0.0304774247518356,-9.76362176145595e-05
6.973,0.720799358457897,0.0305997656374559,-0.000697084967810448
6.9741,0.720961018535403,0.0307211158528116,0.000311201625095287
6.9816,0.721702131444865,0.0308422152202361,0.000803133770808937
7.0046,0.723818287659744,0.0309678321534835,8.00471667065255e-05
7.0053,0.723940772537444,0.0310892452505078,0.00111935172513282
7.0117,0.7245811861347,0.0312099352976732,0.00169096824384535
7.0357,0.726785152851763,0.0313364761208483,0.000877824066014227
7.0366,0.726924069145652,0.0314572379980946,0.00189412708607016
7.0415,0.727431151187381,0.0315779455317065,0.00258387142762037
7.0673,0.729796801740415,0.0317077194348257,0.00163452925955303
7.068,0.729919257649679,0.0318307615443311,0.00268685592259171
7.0719,0.73033924165379,0.0319533326509965,0.00347224420581183
7.0816,0.731280567213813,0.0320776913618093,0.00379115815156883
7.0979,0.732804946192199,0.0322053023271214,0.0035879599959529
7.1016,0.733203761222508,0.0323268014143549,0.00437771723101341
7.1117,0.734177400929297,0.0324513454409152,0.00465789074718444
7.1291,0.735796629129737,0.0325808426750096,0.0043680178437255
7.1318,0.736103903120263,0.0327025322082438,0.00524065499874466
7.1416,0.737051898558544,0.0328281045063791,0.00554834341190857
7.1606,0.7388145972013,0.0329603239195289,0.00513503048642431
7.1614,0.738951681679516,0.0330811767357813,0.00615810362010614
7.1716,0.739932557573691,0.0332071962346621,0.00642804507505124
7.1916,0.741780365791485,0.0333401802082466,0.00592231769513112
7.1925,0.741923101926531,0.0334597099773392,0.00692389391296063
7.2015,0.742796042105096,0.0335844056220799,0.00727787529157182
7.2234,0.744813215980184,0.0337195257074025,0.00661388986026087
7.2253,0.74504373173679,0.0338399445971337,0.00753694689510025
7.2317,0.745685082190218,0.0339635418616011,0.00809993283309497
7.2542,0.747758281701817,0.0341017228979622,0.00739658424670103
7.2551,0.747901015780608,0.0342223497527229,0.00840578960701598
7.2615,0.748541650164399,0.0343465020714614,0.00896867634954689
7.2858,0.750770891689607,0.0344867218537284,0.00811026933090114
7.2865,0.750890691235601,0.0346061942309561,0.00912526323287167
7.2918,0.751430455765363,0.0347288026327991,0.00976609063239408
7.3167,0.753712175886343,0.0348710199040992,0.00885707418562713
7.3177,0.753857697570369,0.0349907728614584,0.00984774577694801
7.3215,0.754263429525248,0.0351121880751601,0.0106063866553827
7.3317,0.755243192816767,0.0352403143966323,0.0108563377348485
7.3481,0.756771099820267,0.0353773598222253,0.0106340840293678
7.3519,0.757173902382234,0.035500757365084,0.011408511405633
7.3616,0.758108764494441,0.0356305285134828,0.0117114995944367
7.3795,0.759772593452622,0.0357696493362037,0.0113623637498957
7.3814,0.760012512595416,0.0358901335804856,0.0122776307117155
7.3918,0.761016350078287,0.0360198007610067,0.0125096277659428
7.4104,0.762745286022913,0.0361604238178107,0.0120990404738247
7.4116,0.762921997765807,0.0362813868479892,0.013079959104119
7.4217,0.763898256442568,0.0364137314250953,0.0133560789034166
7.4317,0.764866602833069,0.0365462347417135,0.0136403401896134
7.45,0.76657072127245,0.0366916033913418,0.0132821507510782
7.4517,0.766793181269877,0.0368147856281412,0.0142357974304488
7.4616,0.76775310112395,0.0369484673302908,0.01453195364345
7.4717,0.768729907595398,0.0370823770137963,0.0148092686880067
7.4815,0.769679809736284,0.0372151848363382,0.0151017451416464
7.4919,0.770682869622475,0.037349308585825,0.0153481174994943
7.5117,0.7725185086302,0.0375000587189157,0.0148726933519962
7.5127,0.772676487591024,0.0376236815833084,0.0158905766798499
7.5216,0.773547700014944,0.037759300685929,0.0162815666288093
7.5318,0.774536315847435,0.0378972526805648,0.016569205841374
7.5512,0.776340013278628,0.0380504687556609,0.0161318831047058
7.5522,0.776500497934817,0.0381754156234006,0.0171587311157142
7.5617,0.777425673769033,0.0383127030115148,0.0174973727949822
7.5829,0.779386610588347,0.0384698485120193,0.0169100322734064
7.5846,0.779603883728487,0.0385957822593715,0.0178782218972103
7.5918,0.780318469112535,0.0387300160762158,0.0183997986370928
7.6136,0.78232956368955,0.0388911179573857,0.0177744435195261
7.6146,0.782481876574853,0.0390162682650476,0.01879910711758
7.6214,0.783159642337565,0.0391497512916021,0.0193452662535613
7.644,0.785239478481778,0.0393133412587066,0.0186480973049068
7.6448,0.785370357372976,0.0394366388932238,0.0196733688612554
7.6518,0.78606295425621,0.0395701277792643,0.020194533627113
7.676,0.788281601119557,0.039737308776797,0.0193593277261368
7.677,0.788426305978995,0.0398612876483713,0.0203702569376555
7.6814,0.788883899344488,0.0399902473451455,0.0210965272156538
7.6916,0.789863221185965,0.0401304097360185,0.0213578650010452
7.7074,0.79134773119457,0.0402808253972035,0.021163954318099
7.7128,0.791902274435444,0.0404098120025187,0.0217893514164272
7.7238,0.792957526274003,0.0405495072132929,0.0219616405167173
7.7388,0.794363816070919,0.0406985883699938,0.0218260387389376
7.7415,0.794673300228342,0.0408221619053524,0.0226629163777045
7.7516,0.795648657989044,0.0409603549728288,0.022901449765192
7.7698,0.797341384328299,0.0411154941959541,0.0224926857388232
7.7715,0.797560398449562,0.0412355820890729,0.0233938687605675
7.7817,0.798543966136335,0.0413736071672367,0.0236139200542157
7.8017,0.800395113249106,0.0415342073573379,0.0230644408948081
7.8026,0.800540359261231,0.0416530540619063,0.0240314085145228
7.8118,0.801433120229747,0.0417884094427401,0.0243204549124046
7.8324,0.803337250946175,0.0419503276624788,0.0237105415768073
7.8334,0.80349050111857,0.0420681562822689,0.0246568306871735
7.8416,0.804293319546673,0.0422011226344032,0.0250184633575013
7.8645,0.806399868372505,0.0423692980711501,0.0242219703669597
7.8653,0.806530972725186,0.0424871577950505,0.0251872204636906
7.8718,0.807179255067718,0.0426176063132203,0.025692229012033
7.8956,0.80936598377618,0.0427911499027972,0.0248398034970501
7.8965,0.809507073142436,0.0429098435226755,0.0258008629266605
7.9015,0.81002467391367,0.0430370466699099,0.0264231043376005
7.9119,0.811027210169684,0.0431768114074942,0.0266083973063895
7.9216,0.811965221356446,0.0433148896114082,0.0268481559509986
7.9316,0.812927779109042,0.0434538204694547,0.0270633797070051
7.9416,0.813889445426756,0.0435928101298092,0.0272773152278393
7.9517,0.814859485674274,0.0437324126445543,0.027484638969294
7.9616,0.815810679216477,0.0438730554767508,0.0277198104296345
7.9848,0.817941022209055,0.0440494517965605,0.0269135779535898
7.9856,0.818072453857503,0.0441695456654795,0.0278933663887484
7.9917,0.818686202494041,0.0443030798393488,0.0284487346384608
8.0158,0.820899609369435,0.0444847851384261,0.0275821587133586
8.0168,0.821048040321841,0.0446060216333586,0.0285501298886787
8.0216,0.821543703930538,0.0447365775719496,0.0292084287076052
8.0473,0.823896961051076,0.0449235494620976,0.0282084338704736
8.0481,0.824024856929201,0.0450436657173365,0.0291858792990359
8.0517,0.824413985677313,0.0451710273616649,0.0299360878482057
8.0617,0.825377373315414,0.0453161308993609,0.0301769198129984
8.0785,0.826942751326617,0.0454810358147769,0.0298853255381308
8.0815,0.827276234413811,0.0456074838860633,0.0306879071438013
8.0918,0.828263032691703,0.0457543153527809,0.0309071721057281
8.1017,0.829211863614352,0.0458993193884692,0.0311505689409799
8.1114,0.830141722103598,0.0460439833875555,0.0314100803524244
8.1215,0.831105192449186,0.0461901609898755,0.0316392826721735
8.1319,0.832093766602885,0.0463362159142499,0.0318340768359794
8.1416,0.833018586166578,0.0464800480864689,0.0320812281660846
8.1598,0.834694888027488,0.0466509189014534,0.0316706002561027
8.1615,0.834899274354083,0.0467730122836297,0.0325678006914955
8.1717,0.835867816435209,0.0469200608084682,0.0327840058825223
8.1895,0.837508190102086,0.0470910026766709,0.0324052474041487
8.1917,0.837755231668737,0.0472149078774569,0.0332639905517877
8.2015,0.838684719476424,0.0473617533381463,0.0335149095095486
8.2222,0.840577336686694,0.0475433213889912,0.0329110433029072
8.223,0.84069214973682,0.0476624382061154,0.0338752396488162
8.2318,0.841526680004214,0.0478042145114421,0.034183273313839
8.2533,0.843486206357379,0.0479875446213494,0.0334981961917716
8.2543,0.843615577768357,0.0481073152040238,0.0344460875772489
8.2616,0.844315811508347,0.0482468637637483,0.0348904093959844
8.2846,0.846408103400483,0.0484391487509427,0.0341104472164417
8.2853,0.846506398686621,0.0485602552852928,0.0351018198695769
8.2918,0.847128142018496,0.0486980887984068,0.0356140831706221
8.3169,0.849398158349748,0.0488968642324123,0.0346526544906207
8.3179,0.849513014152384,0.0490159040924288,0.0355947859535408
8.3215,0.849871485742137,0.0491417173533582,0.0363120827660363
8.3474,0.852211526116156,0.0493426600652047,0.0352689801993459
8.3482,0.852310471306603,0.049461031080766,0.0362255081869597
8.3518,0.852672535561393,0.0495889264397846,0.0369582549910822
8.3615,0.853583022688596,0.0497386003944191,0.0372144351963789
8.3785,0.855136745826912,0.049914387675875,0.0369029613674785
8.3815,0.855438841293899,0.05004174152923,0.0376966037310915
8.3918,0.856394924702159,0.0501928746113838,0.0378964621949958
8.4097,0.85801986226339,0.0503695411833654,0.0374871089233191
8.4116,0.858215888659518,0.0504898106850764,0.0383394576842474
8.4217,0.859149695000769,0.0506386424061865,0.0385370000776309
8.4411,0.860905832340945,0.0508235629114721,0.0380266986981258
8.4419,0.861005526563645,0.0509440846650803,0.0390012240849926
8.4538,0.862103508266556,0.0511042490867926,0.039093358595045
8.4845,0.864874586421602,0.05133538311605,0.0377277108202977
8.4855,0.864987123507987,0.0514614131402773,0.0387300906959938
8.4918,0.865580539515002,0.0516050090531021,0.0392986885553367
8.5161,0.867768274939572,0.0518126987949337,0.0384355199357384
8.5169,0.867859326567699,0.0519352212940558,0.0394297610915313
8.5218,0.868329372908772,0.0520724036316596,0.0400936567629287
8.547,0.870600451101517,0.0522866443755593,0.0391724762258708
8.548,0.870711953262029,0.0524133709124854,0.040181301885097
8.5515,0.871059189669965,0.0525483163810415,0.0409790404109356
8.5621,0.872041130819737,0.0527097483333395,0.0412109260923632
8.5784,0.873522130696013,0.052893411702931,0.0409991781387215
8.5817,0.873843575153846,0.0530276097110541,0.0418140855561127
8.5916,0.874757348176226,0.053185832432926,0.0420924040512656
8.6098,0.876402910644385,0.0533747388983079,0.0417026206919718
8.6114,0.876570306132567,0.0534985749577239,0.0426173514805778
8.6218,0.877529450580646,0.0536583603500076,0.0428467619568083
8.6431,0.879451255950812,0.0538630630578888,0.0422336940237779
8.6442,0.879573573390931,0.0539892084969578,0.0432258439487229
8.6516,0.880266565011849,0.0541407613276434,0.0437201408187487
8.6718,0.88209141256754,0.0543452869604836,0.0432171512157703
8.6726,0.882185102371765,0.054471776459368,0.0442469394771282
8.6818,0.883034136982043,0.0546303218959486,0.0445919945890542
8.7064,0.885242516799736,0.0548510118384532,0.0437140090918276
8.7074,0.885343843376461,0.054974743703244,0.0446996161372514
8.7118,0.885760265016231,0.0551120150194298,0.045408356404737
8.7219,0.886690263219035,0.0552746940204142,0.0456775316864678
8.7368,0.888044712009629,0.0554592198520111,0.0455821429992113
8.7418,0.888517883782896,0.0556033463805291,0.0462789153260893
8.7516,0.889421744415358,0.0557681151670675,0.0465952550486196
8.77,0.89108331253471,0.0559698992703653,0.0462349746464521
8.7713,0.891220827724367,0.0560983695878817,0.0472240418909873
8.7828,0.892272024796708,0.056269070068364,0.0473874886018085
8.8009,0.893903508333561,0.0564673290121468,0.0470207033154411
8.8019,0.89401343551148,0.0565917393177317,0.048008345203848
8.8115,0.894898796846827,0.0567547608252061,0.0483196313207772
8.8334,0.896872429178587,0.0569743316369355,0.0476779309949437
8.8341,0.896956641702215,0.0571015926675581,0.048725478978118
8.8417,0.897664578832711,0.0572589288691035,0.0492178148765418
8.8646,0.899724647623061,0.057485763820746,0.0485069161530762
8.8655,0.899821035499156,0.057612791414868,0.0495301137137875
8.8715,0.900381734998475,0.0577600341749266,0.0501201505880562
8.8962,0.902598400207796,0.057992291467967,0.0492265935919008
8.897,0.902683087478818,0.0581161286963826,0.0502337422143074
8.9018,0.903137954440087,0.0582587243943452,0.0509225819211839
8.9272,0.905431068098517,0.058499780421668,0.0500024363618464
8.9281,0.905538784742244,0.0586276980842544,0.0510286007363914
8.9314,0.905870745594141,0.0587665294377635,0.0518580312556566
8.9416,0.906820198163264,0.0589378191296119,0.0521370804609743
8.9583,0.908340686805219,0.0591398794930745,0.0519017846321451
8.9616,0.908666019560074,0.0592763687849661,0.0527113139564337
8.9717,0.90960133534165,0.0594438011341653,0.0529637577090341
8.9899,0.911250416011213,0.0596512915365622,0.0525849642564714
8.9914,0.911412629075937,0.0597784853626924,0.0535306498231338
9.0017,0.912363770397181,0.0599483158568327,0.0537745045280748
9.0115,0.913270622251971,0.0601155587532516,0.0540547143677148
9.0338,0.91528110086986,0.0603461165096693,0.0533630866385996
9.0346,0.915373470630764,0.0604710733225461,0.054376806087482
9.0418,0.916043428594572,0.0606268661289536,0.0548728287541988
9.065,0.91812880094356,0.0608630217631127,0.0541073800083956
